state,year,pop,startAge,endAge,ageGroup,cause,deaths,CDR
Illinois,2020,1614596,40,45,40-44,Dementia,0,0
Illinois,2020,1614596,40,45,40-44,Diabetes,67,4.149644864721578e-5
Illinois,2020,1614596,40,45,40-44,Drugs,356,2.2048859281207189e-4
Illinois,2020,1614596,40,45,40-44,External Causes,696,4.3106758594719667e-4
Illinois,2020,1614596,40,45,40-44,Homicide,93,5.759954812225473e-5
Illinois,2020,1614596,40,45,40-44,Influenza,19,1.1767649616374622e-5
Illinois,2020,1614596,40,45,40-44,Neoplasms,262,1.6226969471000796e-4
Illinois,2020,1614596,40,45,40-44,Non COVID-19,1880,0.0011643779620412785
Illinois,2020,1614596,40,45,40-44,Not Classified,30,1.858049939427572e-5
Illinois,2020,1614596,40,45,40-44,Other Causes,391,2.4216584210539355e-4
Illinois,2020,1614596,40,45,40-44,Other External Causes,63,3.901904872797901e-5
Illinois,2020,1614596,40,45,40-44,Other Respiratory,35,2.1677249293321672e-5
Illinois,2020,1614596,40,45,40-44,Suicide,113,6.998654771843855e-5
Illinois,2020,1614596,40,45,40-44,Transport,71,4.397384856645254e-5
Illinois,2019,1618432,45,50,45-49,All Causes,2408,0.0014878598544764315
Illinois,2019,1618432,45,50,45-49,Circulatory,561,3.4663180164504903e-4
Illinois,2019,1618432,45,50,45-49,COVID-19,0,0
Illinois,2019,1618432,45,50,45-49,Dementia,0,0
Illinois,2019,1618432,45,50,45-49,Diabetes,81,5.0048441948750395e-5
Illinois,2019,1618432,45,50,45-49,Drugs,341,2.106977617842455e-4
Illinois,2019,1618432,45,50,45-49,External Causes,671,4.145988215754508e-4
Illinois,2019,1618432,45,50,45-49,Homicide,44,2.7186807972160708e-5
Illinois,2019,1618432,45,50,45-49,Influenza,39,2.4097397975324265e-5
Illinois,2019,1618432,45,50,45-49,Neoplasms,497,3.0708735368554255e-4
Illinois,2019,1618432,45,50,45-49,Non COVID-19,2408,0.0014878598544764315
Illinois,2019,1618432,45,50,45-49,Not Classified,24,1.4829167984814931e-5
Illinois,2019,1618432,45,50,45-49,Other Causes,470,2.9040453970262576e-4
Illinois,2019,1618432,45,50,45-49,Other External Causes,82,5.0666323948117686e-5
Illinois,2019,1618432,45,50,45-49,Other Respiratory,63,3.892656596013919e-5
Illinois,2019,1618432,45,50,45-49,Suicide,123,7.599948592217652e-5
Illinois,2019,1618432,45,50,45-49,Transport,81,5.0048441948750395e-5
Illinois,2020,1575288,45,50,45-49,All Causes,2978,0.0018904479688793415
Illinois,2020,1575288,45,50,45-49,Circulatory,610,3.872307793876421e-4
Illinois,2020,1575288,45,50,45-49,COVID-19,343,2.1773796283600205e-4
Illinois,2020,1575288,45,50,45-49,Dementia,0,0
Illinois,2020,1575288,45,50,45-49,Diabetes,96,6.094123741182565e-5
Illinois,2020,1575288,45,50,45-49,Drugs,378,2.3995612230906348e-4
Illinois,2020,1575288,45,50,45-49,External Causes,763,4.8435587651273924e-4
Illinois,2020,1575288,45,50,45-49,Homicide,55,3.491425060052511e-5
Illinois,2020,1575288,45,50,45-49,Influenza,29,1.840933213482233e-5
Illinois,2020,1575288,45,50,45-49,Neoplasms,476,3.021669688336355e-4
Illinois,2020,1575288,45,50,45-49,Non COVID-19,2635,0.0016727100060433394
Illinois,2020,1575288,45,50,45-49,Not Classified,33,2.0948550360315067e-5
Illinois,2020,1575288,45,50,45-49,Other Causes,558,3.5422094245623657e-4
Illinois,2020,1575288,45,50,45-49,Other External Causes,107,6.792408753193067e-5
Illinois,2020,1575288,45,50,45-49,Other Respiratory,69,4.3801514389749684e-5
Illinois,2020,1575288,45,50,45-49,Suicide,114,7.236771942654295e-5
Illinois,2020,1575288,45,50,45-49,Transport,109,6.919369664467703e-5
Illinois,2019,1615812,50,55,50-54,All Causes,3549,0.0021964188903164476
Illinois,2019,1615812,50,55,50-54,Circulatory,876,5.421422789284892e-4
Illinois,2019,1615812,50,55,50-54,COVID-19,0,0
Illinois,2019,1615812,50,55,50-54,Dementia,19,1.1758793721051707e-5
Illinois,2019,1615812,50,55,50-54,Diabetes,109,6.745834292603348e-5
Illinois,2019,1615812,50,55,50-54,Drugs,343,2.1227717085898606e-4
Illinois,2019,1615812,50,55,50-54,External Causes,721,4.462152775199095e-4
Illinois,2019,1615812,50,55,50-54,Homicide,43,2.6612006842380177e-5
Illinois,2019,1615812,50,55,50-54,Influenza,50,3.094419400276765e-5
Illinois,2019,1615812,50,55,50-54,Neoplasms,904,5.594710275700391e-4
Illinois,2019,1615812,50,55,50-54,Non COVID-19,3549,0.0021964188903164476
Illinois,2019,1615812,50,55,50-54,Not Classified,32,1.9804284161771295e-5
Illinois,2019,1615812,50,55,50-54,Other Causes,701,4.338375999188024e-4
Illinois,2019,1615812,50,55,50-54,Other External Causes,112,6.931499456619953e-5
Illinois,2019,1615812,50,55,50-54,Other Respiratory,137,8.478709156758336e-5
Illinois,2019,1615812,50,55,50-54,Suicide,130,8.045490440719589e-5
Illinois,2019,1615812,50,55,50-54,Transport,93,5.755620084514783e-5
Illinois,2020,1595386,50,55,50-54,All Causes,4375,0.00274228305877073
Illinois,2020,1595386,50,55,50-54,Circulatory,1051,6.587747416612657e-4
Illinois,2020,1595386,50,55,50-54,COVID-19,544,3.409833106220062e-4
Illinois,2020,1595386,50,55,50-54,Dementia,10,6.2680755629045256e-6
Illinois,2020,1595386,50,55,50-54,Diabetes,139,8.712625032437292e-5
Illinois,2020,1595386,50,55,50-54,Drugs,388,2.432013318406956e-4
Illinois,2020,1595386,50,55,50-54,External Causes,747,4.682252445489681e-4
Illinois,2020,1595386,50,55,50-54,Homicide,43,2.6952724920489463e-5
Illinois,2020,1595386,50,55,50-54,Influenza,55,3.447441559597489e-5
Illinois,2020,1595386,50,55,50-54,Neoplasms,885,5.547246873170505e-4
Illinois,2020,1595386,50,55,50-54,Non COVID-19,3831,0.002401299748148724
Illinois,2020,1595386,50,55,50-54,Not Classified,38,2.38186871390372e-5
Illinois,2020,1595386,50,55,50-54,Other Causes,758,4.751201276681631e-4
Illinois,2020,1595386,50,55,50-54,Other External Causes,103,6.456117829791661e-5
Illinois,2020,1595386,50,55,50-54,Other Respiratory,148,9.276751833098698e-5
Illinois,2020,1595386,50,55,50-54,Suicide,117,7.333648408598296e-5
Illinois,2020,1595386,50,55,50-54,Transport,96,6.017352540388345e-5
Illinois,2019,1724038,55,60,55-59,All Causes,6022,0.003492962452103724
Illinois,2019,1724038,55,60,55-59,Circulatory,1649,9.564754373163469e-4
Illinois,2019,1724038,55,60,55-59,COVID-19,0,0
Illinois,2019,1724038,55,60,55-59,Dementia,34,1.972114303745045e-5
Illinois,2019,1724038,55,60,55-59,Diabetes,223,1.29347496980925e-4
Illinois,2019,1724038,55,60,55-59,Drugs,361,2.093921363682239e-4
Illinois,2019,1724038,55,60,55-59,External Causes,756,4.385054157738983e-4
Illinois,2019,1724038,55,60,55-59,Homicide,17,9.860571518725226e-6
Illinois,2019,1724038,55,60,55-59,Influenza,90,5.220302568736884e-5
Illinois,2019,1724038,55,60,55-59,Neoplasms,1758,0.001019699101759938
Illinois,2019,1724038,55,60,55-59,Non COVID-19,6022,0.003492962452103724
Illinois,2019,1724038,55,60,55-59,Not Classified,45,2.610151284368442e-5
Illinois,2019,1724038,55,60,55-59,Other Causes,1135,6.583381572795959e-4
Illinois,2019,1724038,55,60,55-59,Other External Causes,137,7.946460576855035e-5
Illinois,2019,1724038,55,60,55-59,Other Respiratory,332,1.9257116142451617e-4
Illinois,2019,1724038,55,60,55-59,Suicide,137,7.946460576855035e-5
Illinois,2019,1724038,55,60,55-59,Transport,104,6.0323496349848434e-5
Illinois,2020,1683080,55,60,55-59,All Causes,6921,0.004112103999809873
Illinois,2020,1683080,55,60,55-59,Circulatory,1774,0.0010540200109323383
Illinois,2020,1683080,55,60,55-59,COVID-19,797,4.735366114504361e-4
Illinois,2020,1683080,55,60,55-59,Dementia,43,2.554839936307246e-5
Illinois,2020,1683080,55,60,55-59,Diabetes,245,1.4556646148727333e-4
Illinois,2020,1683080,55,60,55-59,Drugs,399,2.3706538013641657e-4
Illinois,2020,1683080,55,60,55-59,External Causes,776,4.610594861800984e-4
Illinois,2020,1683080,55,60,55-59,Homicide,40,2.376595289588136e-5
Illinois,2020,1683080,55,60,55-59,Influenza,88,5.228509637093899e-5
Illinois,2020,1683080,55,60,55-59,Neoplasms,1669,9.916343845806498e-4
Illinois,2020,1683080,55,60,55-59,Non COVID-19,6124,0.0036385673883594363
Illinois,2020,1683080,55,60,55-59,Not Classified,30,1.782446467191102e-5
Illinois,2020,1683080,55,60,55-59,Other Causes,1215,7.218908192123964e-4
Illinois,2020,1683080,55,60,55-59,Other External Causes,143,8.496328160277587e-5
Illinois,2020,1683080,55,60,55-59,Other Respiratory,284,1.6873826556075767e-4
Illinois,2020,1683080,55,60,55-59,Suicide,105,6.238562635168857e-5
Illinois,2020,1683080,55,60,55-59,Transport,89,5.2879245193336026e-5
Illinois,2019,1619408,60,65,60-64,All Causes,8149,0.005032085799255037
Illinois,2019,1619408,60,65,60-64,Circulatory,2363,0.0014591752047661863
Illinois,2019,1619408,60,65,60-64,COVID-19,0,0
Illinois,2019,1619408,60,65,60-64,Dementia,85,5.2488316718208134e-5
Illinois,2019,1619408,60,65,60-64,Diabetes,297,1.8340035370950373e-4
Illinois,2019,1619408,60,65,60-64,Drugs,210,1.2967701777439656e-4
Illinois,2019,1619408,60,65,60-64,External Causes,626,3.865610148893917e-4
Illinois,2019,1619408,60,65,60-64,Homicide,23,1.4202720994338672e-5
Illinois,2019,1619408,60,65,60-64,Influenza,113,6.977858575479434e-5
Illinois,2019,1619408,60,65,60-64,Neoplasms,2660,0.0016425755584756898
Illinois,2019,1619408,60,65,60-64,Non COVID-19,8149,0.005032085799255037
Illinois,2019,1619408,60,65,60-64,Not Classified,45,2.7787932380227838e-5
Illinois,2019,1619408,60,65,60-64,Other Causes,1409,8.70071038305356e-4
Illinois,2019,1619408,60,65,60-64,Other External Causes,175,1.080641814786638e-4
Illinois,2019,1619408,60,65,60-64,Other Respiratory,551,3.402477942556786e-4
Illinois,2019,1619408,60,65,60-64,Suicide,128,7.904122988153696e-5
Illinois,2019,1619408,60,65,60-64,Transport,90,5.5575864760455676e-5
Illinois,2020,1624116,60,65,60-64,All Causes,10367,0.006383164749315936
Illinois,2020,1624116,60,65,60-64,Circulatory,2758,0.0016981545653143003
Illinois,2020,1624116,60,65,60-64,COVID-19,1321,8.133655477810698e-4
Illinois,2020,1624116,60,65,60-64,Dementia,111,6.83448719180157e-5
Illinois,2020,1624116,60,65,60-64,Diabetes,378,2.327419962613508e-4
Illinois,2020,1624116,60,65,60-64,Drugs,288,1.7732723524674346e-4
Illinois,2020,1624116,60,65,60-64,External Causes,670,4.1253210977541013e-4
Illinois,2020,1624116,60,65,60-64,Homicide,25,1.5392989170724257e-5
Illinois,2020,1624116,60,65,60-64,Influenza,155,9.54365328584904e-5
Illinois,2020,1624116,60,65,60-64,Neoplasms,2697,0.001660595671737733
Illinois,2020,1624116,60,65,60-64,Non COVID-19,9046,0.0055697992015348655
Illinois,2020,1624116,60,65,60-64,Not Classified,55,3.386457617559337e-5
Illinois,2020,1624116,60,65,60-64,Other Causes,1652,0.0010171687244014591
Illinois,2020,1624116,60,65,60-64,Other External Causes,169,1.0405660679409599e-4
Illinois,2020,1624116,60,65,60-64,Other Respiratory,570,3.509601530925131e-4
Illinois,2020,1624116,60,65,60-64,Suicide,93,5.7261919715094244e-5
Illinois,2020,1624116,60,65,60-64,Transport,95,5.8493358848752183e-5
Illinois,2019,1333418,65,70,65-69,All Causes,9836,0.00737653159024402
Illinois,2019,1333418,65,70,65-69,Circulatory,2940,0.002204859991390547
Illinois,2019,1333418,65,70,65-69,COVID-19,0,0
Illinois,2019,1333418,65,70,65-69,Dementia,188,1.4099104706851115e-4
Illinois,2019,1333418,65,70,65-69,Diabetes,350,2.624833323083984e-4
Illinois,2019,1333418,65,70,65-69,Drugs,94,7.049552353425557e-5
Illinois,2019,1333418,65,70,65-69,External Causes,488,3.659767604757098e-4
Illinois,2019,1333418,65,70,65-69,Homicide,17,1.2749190426407923e-5
Illinois,2019,1333418,65,70,65-69,Influenza,159,1.1924242810581528e-4
Illinois,2019,1333418,65,70,65-69,Neoplasms,3264,0.0024478445618703213
Illinois,2019,1333418,65,70,65-69,Non COVID-19,9836,0.00737653159024402
Illinois,2019,1333418,65,70,65-69,Not Classified,50,3.749761890119978e-5
Illinois,2019,1333418,65,70,65-69,Other Causes,1659,0.0012441709951418085
Illinois,2019,1333418,65,70,65-69,Other External Causes,204,1.5299028511689508e-4
Illinois,2019,1333418,65,70,65-69,Other Respiratory,738,5.534648549817086e-4
Illinois,2019,1333418,65,70,65-69,Suicide,92,6.899561877820759e-5
Illinois,2019,1333418,65,70,65-69,Transport,81,6.074614261994364e-5
Illinois,2020,1360728,65,70,65-69,All Causes,12256,0.00900694334209335
Illinois,2020,1360728,65,70,65-69,Circulatory,3263,0.002397981080715617
Illinois,2020,1360728,65,70,65-69,COVID-19,1803,0.001325026015485828
Illinois,2020,1360728,65,70,65-69,Dementia,290,2.1312121158673886e-4
Illinois,2020,1360728,65,70,65-69,Diabetes,432,3.1747711519127995e-4
Illinois,2020,1360728,65,70,65-69,Drugs,120,8.818808755313333e-5
Illinois,2020,1360728,65,70,65-69,External Causes,473,3.476080451052672e-4
Illinois,2020,1360728,65,70,65-69,Homicide,24,1.7637617510626665e-5
Illinois,2020,1360728,65,70,65-69,Influenza,172,1.2640292549282443e-4
Illinois,2020,1360728,65,70,65-69,Neoplasms,3240,0.0023810783639346
Illinois,2020,1360728,65,70,65-69,Non COVID-19,10453,0.007681917326607522
Illinois,2020,1360728,65,70,65-69,Not Classified,63,4.6298745965394994e-5
Illinois,2020,1360728,65,70,65-69,Other Causes,1794,0.0013184119089193432
Illinois,2020,1360728,65,70,65-69,Other External Causes,170,1.2493312403360555e-4
Illinois,2020,1360728,65,70,65-69,Other Respiratory,726,5.335379296964566e-4
Illinois,2020,1360728,65,70,65-69,Suicide,82,6.0261859827974436e-5
Illinois,2020,1360728,65,70,65-69,Transport,77,5.658735617992721e-5
Illinois,2019,1035308,70,75,70-74,All Causes,11185,0.010803548316056672
Illinois,2019,1035308,70,75,70-74,Circulatory,3322,0.003208706974156483
Illinois,2019,1035308,70,75,70-74,COVID-19,0,0
Illinois,2019,1035308,70,75,70-74,Dementia,451,4.356191587430987e-4
Illinois,2019,1035308,70,75,70-74,Diabetes,390,3.7669949425678153e-4
Illinois,2019,1035308,70,75,70-74,Drugs,38,3.67040532865582e-5
Illinois,2019,1035308,70,75,70-74,External Causes,365,3.525520907787827e-4
Illinois,2019,1035308,70,75,70-74,Homicide,11,1.062485753031948e-5
Illinois,2019,1035308,70,75,70-74,Influenza,189,1.8255437029367105e-4
Illinois,2019,1035308,70,75,70-74,Neoplasms,3506,0.003386431863754554
Illinois,2019,1035308,70,75,70-74,Non COVID-19,11185,0.010803548316056672
Illinois,2019,1035308,70,75,70-74,Not Classified,71,6.857862587751664e-5
Illinois,2019,1035308,70,75,70-74,Other Causes,1872,0.0018081575724325516
Illinois,2019,1035308,70,75,70-74,Other External Causes,203,1.960769162413504e-4
Illinois,2019,1035308,70,75,70-74,Other Respiratory,1019,9.842481657632318e-4
Illinois,2019,1035308,70,75,70-74,Suicide,56,5.409018379071735e-5
Illinois,2019,1035308,70,75,70-74,Transport,57,5.50560799298373e-5
Illinois,2020,1081548,70,75,70-74,All Causes,14543,0.013446467470699405
Illinois,2020,1081548,70,75,70-74,Circulatory,3727,0.003445986678353619
Illinois,2020,1081548,70,75,70-74,COVID-19,2353,0.0021755853646809944
Illinois,2020,1081548,70,75,70-74,Dementia,564,5.214747750446582e-4
Illinois,2020,1081548,70,75,70-74,Diabetes,543,5.020581610802294e-4
Illinois,2020,1081548,70,75,70-74,Drugs,30,2.7738019949183948e-5
Illinois,2020,1081548,70,75,70-74,External Causes,365,3.3747924271507136e-4
Illinois,2020,1081548,70,75,70-74,Homicide,10,9.246006649727983e-6
Illinois,2020,1081548,70,75,70-74,Influenza,234,2.1635655560363478e-4
Illinois,2020,1081548,70,75,70-74,Neoplasms,3671,0.0033942090411151426
Illinois,2020,1081548,70,75,70-74,Non COVID-19,12190,0.01127088210601841
Illinois,2020,1081548,70,75,70-74,Not Classified,76,7.026965053793267e-5
Illinois,2020,1081548,70,75,70-74,Other Causes,2007,0.001855673534600406
Illinois,2020,1081548,70,75,70-74,Other External Causes,212,1.9601534097423324e-4
Illinois,2020,1081548,70,75,70-74,Other Respiratory,1003,9.273744669677167e-4
Illinois,2020,1081548,70,75,70-74,Suicide,52,4.807923457858551e-5
Illinois,2020,1081548,70,75,70-74,Transport,61,5.6400640563340694e-5
Illinois,2019,722292,75,80,75-79,All Causes,12382,0.017142651448444672
Illinois,2019,722292,75,80,75-79,Circulatory,3807,0.005270721536442325
Illinois,2019,722292,75,80,75-79,COVID-19,0,0
Illinois,2019,722292,75,80,75-79,Dementia,951,0.001316642022893788
Illinois,2019,722292,75,80,75-79,Diabetes,365,5.053357921726947e-4
Illinois,2019,722292,75,80,75-79,Drugs,10,1.3844816223909443e-5
Illinois,2019,722292,75,80,75-79,External Causes,364,5.039513105503038e-4
Illinois,2019,722292,75,80,75-79,Homicide,0,0
Illinois,2019,722292,75,80,75-79,Influenza,236,3.2673766288426285e-4
Illinois,2019,722292,75,80,75-79,Neoplasms,3363,0.004656011696100746
Illinois,2019,722292,75,80,75-79,Non COVID-19,12382,0.017142651448444672
Illinois,2019,722292,75,80,75-79,Not Classified,103,1.4260160710626726e-4
Illinois,2019,722292,75,80,75-79,Other Causes,2015,0.002789730469117753
Illinois,2019,722292,75,80,75-79,Other External Causes,248,3.433514423529542e-4
Illinois,2019,722292,75,80,75-79,Other Respiratory,1178,0.0016309193511765325
Illinois,2019,722292,75,80,75-79,Suicide,48,6.645511787476533e-5
Illinois,2019,722292,75,80,75-79,Transport,52,7.19930443643291e-5
Illinois,2020,737588,75,80,75-79,All Causes,15586,0.02113103792361047
Illinois,2020,737588,75,80,75-79,Circulatory,4091,0.005546456829557965
Illinois,2020,737588,75,80,75-79,COVID-19,2481,0.0033636664370895403
Illinois,2020,737588,75,80,75-79,Dementia,1078,0.0014615205236527709
Illinois,2020,737588,75,80,75-79,Diabetes,463,6.27721709138435e-4
Illinois,2020,737588,75,80,75-79,Drugs,20,2.7115408602092225e-5
Illinois,2020,737588,75,80,75-79,External Causes,403,5.463754833321584e-4
Illinois,2020,737588,75,80,75-79,Homicide,0,0
Illinois,2020,737588,75,80,75-79,Influenza,280,3.796157204292911e-4
Illinois,2020,737588,75,80,75-79,Neoplasms,3429,0.004648936804828712
Illinois,2020,737588,75,80,75-79,Non COVID-19,13105,0.017767371486520932
Illinois,2020,737588,75,80,75-79,Not Classified,106,1.437116655910888e-4
Illinois,2020,737588,75,80,75-79,Other Causes,2097,0.00284305059192937
Illinois,2020,737588,75,80,75-79,Other External Causes,277,3.755484091389773e-4
Illinois,2020,737588,75,80,75-79,Other Respiratory,1158,0.0015699821580611398
Illinois,2020,737588,75,80,75-79,Suicide,43,5.829812849449828e-5
Illinois,2020,737588,75,80,75-79,Transport,58,7.863468494606745e-5
Illinois,2019,485856,80,85,80-84,All Causes,13614,0.028020648093262202
Illinois,2019,485856,80,85,80-84,Circulatory,4386,0.009027366133175261
Illinois,2019,485856,80,85,80-84,COVID-19,0,0
Illinois,2019,485856,80,85,80-84,Dementia,1543,0.0031758381084107225
Illinois,2019,485856,80,85,80-84,Diabetes,344,7.080287163274715e-4
Illinois,2019,485856,80,85,80-84,Drugs,0,0
Illinois,2019,485856,80,85,80-84,External Causes,368,7.574260686293882e-4
Illinois,2019,485856,80,85,80-84,Homicide,0,0
Illinois,2019,485856,80,85,80-84,Influenza,298,6.13350457748798e-4
Illinois,2019,485856,80,85,80-84,Neoplasms,3059,0.006296104195481789
Illinois,2019,485856,80,85,80-84,Non COVID-19,13614,0.028020648093262202
Illinois,2019,485856,80,85,80-84,Not Classified,121,2.4904498452216293e-4
Illinois,2019,485856,80,85,80-84,Other Causes,2217,0.004563080418889548
Illinois,2019,485856,80,85,80-84,Other External Causes,298,6.13350457748798e-4
Illinois,2019,485856,80,85,80-84,Other Respiratory,1278,0.00263040901007706
Illinois,2019,485856,80,85,80-84,Suicide,33,6.792135941513535e-5
Illinois,2019,485856,80,85,80-84,Transport,32,6.586313640255549e-5
Illinois,2020,491750,80,85,80-84,All Causes,16863,0.03429181494661922
Illinois,2020,491750,80,85,80-84,Circulatory,4635,0.009425521098118964
Illinois,2020,491750,80,85,80-84,COVID-19,2613,0.005313675648195221
Illinois,2020,491750,80,85,80-84,Dementia,1880,0.0038230808337569905
Illinois,2020,491750,80,85,80-84,Diabetes,425,8.642602948652771e-4
Illinois,2020,491750,80,85,80-84,Drugs,0,0
Illinois,2020,491750,80,85,80-84,External Causes,402,8.174885612608032e-4
Illinois,2020,491750,80,85,80-84,Homicide,0,0
Illinois,2020,491750,80,85,80-84,Influenza,333,6.771733604473818e-4
Illinois,2020,491750,80,85,80-84,Neoplasms,3018,0.006137264870360956
Illinois,2020,491750,80,85,80-84,Non COVID-19,14250,0.028978139298423997
Illinois,2020,491750,80,85,80-84,Not Classified,129,2.623284189120488e-4
Illinois,2020,491750,80,85,80-84,Other Causes,2223,0.004520589730554143
Illinois,2020,491750,80,85,80-84,Other External Causes,321,6.527707168276564e-4
Illinois,2020,491750,80,85,80-84,Other Respiratory,1205,0.0024504321301474325
Illinois,2020,491750,80,85,80-84,Suicide,40,8.13421453990849e-5
Illinois,2020,491750,80,85,80-84,Transport,31,6.30401626842908e-5
Illinois,2019,536338,85,Inf,85+,All Causes,35268,0.06575704126875216
Illinois,2019,536338,85,Inf,85+,Circulatory,13649,0.02544850448784162
Illinois,2019,536338,85,Inf,85+,COVID-19,0,0
Illinois,2019,536338,85,Inf,85+,Dementia,7062,0.013167070019278887
Illinois,2019,536338,85,Inf,85+,Diabetes,568,0.0010590336690668944
Illinois,2019,536338,85,Inf,85+,Drugs,0,0
Illinois,2019,536338,85,Inf,85+,External Causes,904,0.0016855042902050572
Illinois,2019,536338,85,Inf,85+,Homicide,0,0
Illinois,2019,536338,85,Inf,85+,Influenza,924,0.0017227942081299479
Illinois,2019,536338,85,Inf,85+,Neoplasms,4260,0.007942752518001708
Illinois,2019,536338,85,Inf,85+,Non COVID-19,35268,0.06575704126875216
